地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 意大利'],['莱奥纳多·皮耶拉乔尼'],[],['11'],"['莱奥纳多·皮耶拉乔尼', 'Michela Andreozzi', 'Elena Cucci', '卡特琳娜·莫里诺', '克劳迪亚·潘多尔菲', '贾布瑞拉·派申', 'Mariasole Pollio', '安东尼娅·特波', '农齐娅·斯基亚诺', 'Sergio Pierattini', 'Gianluca Guidi']",['Se son rose'],['喜剧'],[''],[],[' 意大利语']
[' 意大利'],['伊凡·吉亚尼谦'],[],['09'],[],['安吉拉的日记 Il Diario Di Angela - Noi Due Cineasti'],[],[''],[],[]
[' 意大利'],['保罗·维尔齐'],['125'],['11'],"['Mauro Lamantia', 'Giovanni Toscano', 'Irene Vetere', '吉安卡罗·吉安尼尼', '罗贝托·埃利茨卡', '保罗·博纳切利', '奥内拉·穆蒂', '玛丽娜·罗科', '安德里亚·龙卡多', '朱利奥斯卡尔帕蒂', '埃马努埃莱·萨尔切', '吉欧里奥·贝鲁蒂', '卢多维卡·莫杜尼奥', 'Ferruccio Soleri', 'Simona Marchini', '帕罗·萨森内里', 'Regina Orioli', '伊丽亚娜·米格里欧', '蒂亚·法蔻', '加里·勒斯培', 'Emanuele Barresi']",['魔力之夜 Notti magiche'],['喜剧'],[''],[],[' 意大利语']
[' 意大利'],['Francesco Miccichè'],[],['09'],"['赛尔乔·卡斯特利托', '萨布丽娜·费里利', '瓦莱莉·法布里兹']",['乐透梦想假期 Ricchi di fantasia'],['喜剧'],[''],[],[' 意大利语']
[' 意大利'],['安东尼奥·阿尔巴内斯'],[],['03'],"['安东尼奥·阿尔巴内斯', 'Alex Fondja', 'Aude Legastelois']",['Contromano'],['喜剧'],[''],[],[' 意大利语']
[' 意大利'],['Andrea Di Paola'],['15'],['10'],[],['爱女之心 daughterland'],[],[''],[],[' 意大利语']
[' 意大利'],['朱利叶斯·贝斯'],['82'],"['08(威尼斯电影节)"">2018']","['朱利叶斯·贝斯', 'Paolo Fosso']",['无政府主义银行家 The Anarchist Banker'],['剧情'],[''],[],[' 意大利语']
[' 意大利'],['皮波·梅萨佩萨'],['95'],['09'],"['赛尔乔·鲁比尼', '弗朗西斯科·德·维托', 'Caterina Valente']",['我一个人就好 Il bene mio'],['剧情'],[''],[],[]
[' 德国 / 意大利'],['乌利胥·柯雷'],['119'],['05'],"['Hans Löw', 'Elena Radonicich', '米夏埃尔·维滕博恩', 'Ruth Bickelhaupt', '艾玛·巴丁', 'Katharina Linder', 'Felix Schmidt-Knopp', '凯思琳·莱斯塔利茨', 'Erhard Scholl', 'Siegfried Rosenau', 'Phillip Sollmann', 'Franz Hagn', 'Antonia Putiloff', '阿达·菲莱恩·斯塔彭贝克']",['我房即世界 In My Room'],['剧情'],[''],[],[' 德语 / 英语']
[' 意大利'],['Gino Palummo'],['20'],['10'],[],['落红 Il nostro sangue'],['剧情'],[''],[],[' 意大利语']
