地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 印度'],['里寞'],['160'],['06'],"['亚尼·卡普', '萨尔曼·汗', '杰奎琳·费南德斯', '波比·戴尔', '黛西·沙阿', '萨基布·萨利姆']",['生死竞赛 3 Race 3'],"['剧情', '动作']",['5.7'],['189'],[' 印地语']
[' 印度'],['莉娜·亚达夫'],['117'],['11'],"['艾米拉·达斯特', '阿帕尔夏克提·库拉那', '谢巴·查达', '里希·卡普尔', 'Mukesh Chhabra', 'Manu Rishi Chadha', '布里杰德拉·卡拉', 'Harish Khanna', '吉恩德拉·沙斯特里']",['拉杰玛·查瓦尔 Rajma Chawal'],"['剧情', '喜剧', '家庭']",['5.7'],['73'],[' 印地语']
[' 印度'],"['卓娅·阿赫塔尔', '迪巴卡尔·班纳吉']",['120'],['06'],"['拉迪卡·艾普特', '布米·佩德卡尔', '玛尼沙·柯伊拉拉', '桑杰·卡普尔', '维杰·卡沙尔', '基娅拉·阿德瓦尼', '内尔·布法拉姆', '杰德普.阿赫拉瓦迪', '阿卡什·托萨尔', '内哈·迪胡皮阿', '兰迪普·杰哈', '阿明·阿卜杜勒·奎德', '阿布罗伊·辛格']",['爱欲故事 Lust Stories'],['剧情'],['5.6'],['172'],[' 印地语']
[' 美国 / 印度 / 加拿大'],['伊莱·罗斯'],['104'],"['11', '09']","['杰克·布莱克', '凯特·布兰切特', '欧文·瓦卡罗', '凯尔·麦克拉克伦', '芮妮·戈兹贝里', '考林·加普', '桑尼·苏尔季克', '洛伦扎·伊佐', '布拉克斯顿·比肯', 'Vanessa Anne Williams', '查尔斯·格林', ""De'Jon Watts"", '艾伦·比尔纳', 'Christian Calloway', '伊莱·罗斯', 'Anna Chuancheun', '德梅特里·兰德尔', '佩拉·米德尔顿']",['滴答屋 The House with a Clock in its Walls'],"['喜剧', '惊悚', '奇幻', '冒险']",['5.5'],['13903'],[' 英语']
[' 印度'],['Prosit Roy'],['137'],['03'],"['安努舒卡·莎玛', '帕拉姆巴拉塔·查特吉', '拉贾特·卡普尔', 'Ritabhari Chakraborty', 'Dibyendu Bhattacharya']",['黑仙女 Pari'],"['惊悚', '恐怖']",['5.1'],['471'],[' 印地语']
[' 印度'],['瓦桑·巴拉'],['134'],['09'],"['里瓦·阿罗拉', '阿布希曼努·达萨尼', '古山·德瓦亚', '萨蒂亚吉特·加努', '萨尔塔吉·卡卡尔', '马赫什·曼杰瑞卡']",['无痛侠 Mard Ko Dard Nahin Hota'],"['喜剧', '动作']",['5.1'],['946'],[' 印地语']
[' 美国 / 印度 / 阿联酋'],['Maurice Haeems'],['80'],['02'],"['亨利·伊安·库斯克', '凯瑟琳·奎南', 'Erika Ervin', '詹娜·哈里森', 'Karishma Ahluwalia', 'Jennifer Gjulameti', 'Raviv Haeems', 'Kaavya Jayaram', 'Lawrence Sampson']",['怪兽应变 Chimera Strain'],"['剧情', '科幻', '惊悚']",['3.9'],['216'],[' 英语']
[' 印度'],['Shakti Soundar Rajan'],['130'],['06'],"['杰亚姆·拉维', 'Nivetha Pethuraj', 'V. Jayaprakash', '拉梅什·蒂拉克', 'Rethika Srinivas', 'Aarav', '伦阿兹', 'Vincent Ashokan', 'Aathma Patrick', 'Arjunan']",['炸星记 Tik Tik Tik'],"['动作', '科幻', '冒险']",['3.5'],['246'],[' 泰米尔语']
[' 印度'],['Priya Ramasubban'],[],[],[],['Chuskit'],"['家庭', '儿童']",[''],[],[' Ladakhi']
[' 印度'],['Bobby Sarma Baruah'],['75'],[],"['Mala Goswami', 'Tsering Dorjee Khrimey', 'Rajib Kro', 'Prem Dorjee Monoji']",['米辛 Mishing'],"['剧情', '悬疑', '惊悚']",[''],[],[' 泰卢固语']
[' 印度/乌克兰'],['Dar Gai'],['84'],[],"['Namdev Gurav', 'Aarya Dave', 'Zoya Hussain']",['寻静之旅 Namdev Bhau'],[],[''],[],[]
[' 印度'],[],[],[],"['施卢蒂·哈森', 'Arya', 'Jeyam Ravi']",['Sangamithra'],"['动作', '历史', '冒险']",[''],[],[]
[' 印度'],['Tarun Mansukhani'],['147'],[],"['苏尚特·辛格·拉吉普特', '杰奎琳·费南德斯', '桑尼·帕沃', '博曼·伊拉尼', '扎卡里·柯芬', '苏迪普']",['亡命驾驶 Drive'],"['剧情', '动作', '犯罪']",[''],[],[' 印度语']
[' 印度'],[],[],[],[],['Saheb Biwi Aur Gangster 3'],[],[''],[],[]
[' 印度'],['Radheshyam Pipalwa'],['112'],[],[],['CHIDI BALLA'],[],[''],[],[]
[' 印度'],[],[],[],[],['Silsila Badalte Rishton Ka'],[],[''],[],[]
[' 印度'],['Yogambar Bargav'],[],[],"['Anirudh Acharya', 'Rakesh Adiga', 'Rakshan Albert', 'Avinash', 'Malavika Avinash', 'Bhupendra', 'Bijju', 'Shreyas Chinga', 'Sarah Harish', 'Suhas Karanth']",['David Kannada Film'],"['剧情', '惊悚', '恐怖']",[''],[],[' 卡纳达语']
[' 印度'],['Prakash Kunte'],[],[],['Hrishikesh Joshi'],['Cycle'],[],[''],[],[]
[' 印度'],['Prosenjit Choudhury'],[],[],[],['Din Ratrir Golpo'],[],[''],[],[' 孟加拉语']
[' 印度'],['sailen de'],['10'],[],[],['The Unknown Citizen'],[],[''],[],[]
[' 印度'],['Kunal Kohli'],[],[],"['特曼娜·芭蒂亚', 'Sundeep Kishan', 'Pamela Cook', 'Gerald Maliqi', '孙薇晨', 'Jamie Langlands', '凯文·马塔迪恩', 'Kristine Fernandez', 'Nisha George', '克莱尔·阿什顿']",['Love Otsavam'],['喜剧'],[''],[],[' 泰卢固语']
[' 印度'],['R. Indrasena'],['129'],['10'],"['Nara Rohith', 'Shriya Saran', 'Sree Vishnu']",['Veera Bhoga Vasantha Rayalu'],"['惊悚', '犯罪']",[''],[],[' 泰卢固语']
[' 印度'],['Sriram Raja'],['80'],[],[],['Half Songs'],[],[''],[],[]
[' 印度'],['Gopi Ganesh'],['138'],['12'],[],['Bluff Master'],"['惊悚', '犯罪']",[''],[],[' 泰卢固语']
[' 印度'],['Dharani rajendran'],['95'],[],[],['Pride of wisdom'],[],[''],[],[]
[' 印度'],['Sanjoy Nag'],['78'],[],"['索妮·拉兹丹', 'Pankaj TRIPATHI', '阿哈娜·卡姆拉']",['敬上 YOURS TRULY'],[],[''],[],[]
[' 印度 / 美国'],['比朱·达莫达兰'],['145'],[],"['普拉卡什·巴雷', 'Geetanjali Thapa', 'Ritabhari Chakraborty', 'Shankar Ramakrishnan', 'Meera Vasudevan', 'Krishnan Balakrishnan', 'Purav Goswami', 'Phunsok Ladhakhi', 'Ravi Singh', 'Melwyn Williams']",['描画生活 Painting Life'],['剧情'],[''],[],[' 英语 / 印地语 / 低地德语']
[' 印度'],['Dinesh Selvaraj'],['128'],['12'],[],['Thuppaki Munai'],"['动作', '爱情', '惊悚']",[''],[],[' 泰米尔语']
[' 印度'],['Sree Harsha Konuganti'],['140'],['12'],[],['警告 Hushaaru'],[],[''],[],[' 泰卢固语']
[' 印度'],['Santhossh Jagarlapudi'],['133'],['12'],[],['Subrahmanyapuram'],['惊悚'],[''],[],[' 泰卢固语']
[' 印度'],['Radha Mohan'],['130'],['11'],"['Jyothika', 'Vidharth']",['Kaatrin Mozhi'],"['剧情', '喜剧']",[''],[],[' 泰米尔语']
[' 印度'],['Prerna Wadhawan'],['118'],['09'],"['Manish Anand', 'Richa Chadha', '尼尔·尼汀·穆科什']",['恋人 Ishqeria'],"['喜剧', '爱情']",[''],[],[' 印地语']
[' 印度'],['Amitabha Chatterjee'],['118'],[],[],['Ami O Manohor'],['剧情'],[''],[],[' 孟加拉语']
[' 印度'],['Sachin Agarwal'],[],['09'],"['Sezal Sharma', 'Deepans Garge', 'Zakir Hussain']",['Game Paisa Ladki'],['剧情'],[''],[],[' 印地语']
[' 印度'],['Nitin Kakkar'],['119'],['09'],"['Jackky Bhagnani', 'Kritika Kamra', 'Prateik']",['阴差阳错 Mitron'],"['剧情', '喜剧', '爱情']",[''],[],[' 印地语 Hindi']
[' 美国 / 印度'],['Richard Finn'],[],['08'],"['Andrew Toth', 'Maya Kay', 'Alan Marriott', 'Maureen Jones', 'Lee Tockar', 'Jonathan Holmes']",['北极熊诺姆：王国之匙 Norm of the North: Keys to the Kingdom'],"['喜剧', '动画', '家庭']",[''],[],[' 英语']
[' 印度'],['卡马尔·哈山'],[],['08'],"['卡马尔·哈山', '拉胡尔·博斯', '谢卡尔·卡普尔', 'Pooja Kumar', 'Andrea Jeremiah', '杰德普.阿赫拉瓦迪', 'Anant Mahadevan', '瓦希达·拉赫曼', 'Russell Geoffrey Banks', 'Damian Mavis', 'Steven Clarke']",['无相劫 2 Vishwaroopam 2'],[],[''],[],[]
[' 印度'],['普利亚当沙'],['41'],['04'],"['普拉卡什·拉吉', '什雷娅·雷迪', '阿肖克·塞尔万']",['人生有时 Sila Samayangalil'],"['剧情', '喜剧']",[''],[],[]
[' 印度'],['Jayaraaj'],[],[],[],['Raudram 2018'],[],[''],[],[]
[' 印度'],['Arup Manna'],[],[],[],['Aamrityu'],[],[''],[],[]
[' 印度'],['Kanwal Sethi'],[],[],"['Priyanshu Painyuli', '内拉吉·卡比', '莎法莉·什提', '拉塞卡·杜加尔', 'Bidita Bag', 'Bhagwan Tiwari', 'Narendra Jetley']",['我与明星坠爱河 Once Again'],['爱情'],[''],[],[' 英语']
