,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
72,[' 香港'],['李骏硕'],['2018'],['119'],"['姜皓文', '惠英红', '黄河', '袁富华', '余香凝', '吴肇轩', '周祉君', '陈蕾', '葛民辉', '岑珈其', '梁舜燕', '顾定轩', '黄溢濠', '李昭南', '陈志全']",['翠丝 翠絲'],"['剧情', '同性']",['6.8'],['8214'],[' 粤语']
119,[' 日本'],['堤幸彦'],['2018'],['120'],"['筱原凉子', '西岛秀俊', '坂口健太郎', '川荣李奈', '田中泯', '松坂庆子', '稻垣来泉']",['沉睡的人鱼之家 人魚の眠る家'],['剧情'],['6.8'],['1441'],[' 日语']
67,[' 美国'],['亚当·麦凯'],['2018'],['132'],"['克里斯蒂安·贝尔', '艾米·亚当斯', '史蒂夫·卡瑞尔', '山姆·洛克威尔', '娜奥米·沃茨', '艾丽森·皮尔', '埃迪·马森', '贾斯汀·柯克', '丽莎·盖伊·汉密尔顿', '杰西·普莱蒙', '比尔·坎普', '唐·麦克马纳斯', '莉莉·拉贝', '谢伊·惠格姆', '斯蒂芬·阿德利·葛尔盖', '泰勒·派瑞', '杰夫·博斯利', '吉利安·阿美娜特', '马修·雅各布斯']",['副总统 Vice'],"['剧情', '喜剧', '传记', '历史']",['6.8'],['11084'],[' 英语']
66,[' 美国'],['德鲁·高达'],['2018'],['141'],"['杰夫·布里吉斯', '辛西娅·艾莉佛', '达科塔·约翰逊', '乔恩·哈姆', '克里斯·海姆斯沃斯', '卡莉·史派妮', '刘易斯·普尔曼', '尼克·奥弗曼', '泽维尔·多兰', '谢伊·惠格姆', '马克·奥布莱恩', '查尔斯·哈尔福德', '吉姆·奥希尔', '瑞贝卡·图兰', '比利·威克曼', '威廉·B·戴维斯', '曼尼·贾希尼托', '乔纳森·怀特赛尔', '凯瑟琳·伊莎贝尔', '萨拉·史密斯']",['皇家酒店谋杀案 Bad Times at the El Royale'],"['剧情', '悬疑', '惊悚', '犯罪']",['6.9'],['20612'],[' 英语']
103,[' 香港'],['陈咏燊'],['2018'],['92'],"['吴镇宇', '潘灿良', '黄德斌', '胡子彤', '胡定欣', '骆振伟', '余香凝', '庄思敏', '岑珈其', '黄天颐', '柳俊江', '梁天尺', '龙文康', '李赏', '吴凤鸣']",['逆流大叔'],['剧情'],['6.9'],['2804'],[' 粤语']
126,[' 马来西亚'],['马逸腾'],['2018'],['110'],"['李国煌', '杨雁雁', '拿督·罗斯彦·诺', '黄炜杰', '曾冠源', '李宗伟', '阿什利·华']",['李宗伟：败者为王 Lee Chong Wei'],"['剧情', '传记', '运动']",['6.9'],['6050'],[' 闽南语 / 汉语普通话 / 马来语']
48,[' 英国 / 美国'],['大卫·斯雷德'],['2018'],['90'],"['菲恩·怀特海德', '克雷格·帕金森', '爱丽丝·洛维', '阿西姆·乔杜里', '威尔·保尔特', '塔露拉·哈登', '卡特里奥·诺克斯', '保罗·布拉德利', '乔纳森·阿里斯', 'A·J·霍顿', '弗勒尔·基思', '劳拉·埃弗兰', '阿伦·阿萨德', '苏珊妮·伯登', '杰夫·明特', '乔恩-乔·英克彭', '汤姆·麦卡尔', '埃利·皮尔西', '斯蒂芬·拉什布鲁克', '罗森达·桑德尔', '桑德拉·特蕾丝']",['黑镜：潘达斯奈基 Black Mirror: Bandersnatch'],"['剧情', '科幻', '悬疑', '惊悚']",['6.9'],['54050'],[' 英语']
113,[' 英国 / 美国'],['巴特·雷顿'],['2018'],['116'],"['埃文·彼得斯', '巴里·基奥根', '布莱克·詹纳', '安·唐德', '乌多·基尔', '杰瑞德·亚伯拉汉姆森', '盖里·巴萨拉巴', '拉腊·格赖斯', '简·麦克尼尔', '韦恩·杜瓦尔']",['美国动物 American Animals'],"['剧情', '犯罪']",['7.0'],['13870'],[' 英语']
125,[' 日本'],['原田真人'],['2018'],['123'],"['木村拓哉', '二宫和也', '吉高由里子', '松重丰', '大仓孝二', '平岳大', '八岛智人', '矢岛健一', '音尾琢真', '木村绿子', '芦名星', '山崎纮菜', '山崎努']",['检察方的罪人 検察側の罪人'],"['剧情', '悬疑', '犯罪']",['7.0'],['7216'],[' 日语']
114,[' 美国'],['大卫·洛维'],['2018'],['93'],"['罗伯特·雷德福', '茜茜·斯派塞克', '卡西·阿弗莱克', '丹尼·格洛弗', '汤姆·威兹', '提卡·森普特', '阿勒·伊丽莎白·约翰逊', '蒂根·约翰逊', '吉因·琼斯', '约翰·大卫·华盛顿', '巴洛·雅克布斯', '奥古斯丁·弗里泽尔', '小伊塞亚·维特洛克', '丽雅·罗伯茨', '伊丽莎白·莫斯', '阿尔菲厄斯·格林', '基思·卡拉丹', '肯妮莎·汤普森', '罗伯特·朗斯特里特', '乔丹·崔威里恩', '托比·豪布鲁克斯', '克里斯汀·岱伊', '拉里·杰克·唐森', '帕姆·多尔蒂']",['老人和枪 The Old Man and the Gun'],"['剧情', '喜剧', '犯罪']",['7.0'],['6824'],[' 英语']
136,[' 冰岛'],['乔·佩那'],['2018'],['97'],"['麦斯·米科尔森', '玛丽亚·塞尔玛·玛拉多提尔']",['北极 Arctic'],"['剧情', '冒险']",['7.0'],['2757'],[' 英语 / 丹麦语']
8,[' 中国大陆'],['姜文'],['2018'],['137'],"['彭于晏', '廖凡', '姜文', '周韵', '许晴', '泽田谦也', '安地', '史航', '李梦', '丁嘉丽', '陈曦']",['邪不压正'],"['剧情', '喜剧', '动作']",['7.0'],['474980'],[' 汉语普通话 / 英语 / 日语 / 法语']
77,[' 美国'],['斯派克·李'],['2018'],['135'],"['约翰·大卫·华盛顿', '亚历克·鲍德温', '小伊塞亚·维特洛克', '罗伯特·约翰·伯克', '布赖恩·塔伦蒂诺', '阿瑟·J·纳斯加勒拉', '根·加里托', '弗雷德里克·韦勒', '亚当·德赖弗', '迈克尔·布谢米', '劳拉·哈里尔', '达马里斯·刘易斯', '奥托·布兰克森-伍德', '科里·霍金斯', '法龙·索尔兹伯里', '瑞安·艾戈尔德', '加斯帕·帕科农', '保罗·沃尔特·豪泽', '阿什莉·阿特金森', '托弗·戈瑞斯', '维克托·科利采奇奥', '埃莉斯·哈德森', '丹尼·霍奇', '尼古拉斯·特图罗', '哈里·贝拉方特', '克里斯·班克斯', '克雷格·穆姆斯·格兰特', '汤姆·斯特拉特福', '唐纳德·特朗普', '保罗·迪奥梅德', '赖恩·普雷姆斯伯格', '吉娜·贝拉方特', '迈克尔·J·伯格', '柯特·克伦德尼', '大卫·杜克']",['黑色党徒 BlacKkKlansman'],"['剧情', '传记', '犯罪']",['7.1'],['20194'],[' 英语']
58,[' 美国'],['苏珊娜·比尔'],['2018'],['124'],"['桑德拉·布洛克', '崔凡特·罗兹', '约翰·马尔科维奇', '莎拉·保罗森', '杰基·韦佛', '罗莎·萨拉查', '丹妮尔·麦克唐纳', '里尔·莱尔·哈瓦瑞', '汤姆·霍兰德', '机关枪凯利', '黄荣亮', '普路特·泰勒·文斯', '维维恩·莱拉·布莱尔', '帕敏德·纳格拉', '丽贝卡·彼得根', '艾米·古麦尼克', '泰勒·汉德雷', '海皮·安德森', '大卫·达斯马齐连', '基思·雅各', '克里斯托弗洛根', '弗兰克·莫特克', '泰德·霍利斯', '麦特·伦纳德']",['蒙上你的眼 Bird Box'],"['剧情', '科幻', '惊悚']",['7.1'],['26213'],[' 英语']
92,[' 美国'],['塞巴斯蒂安·莱里奥'],['2018'],['102'],"['朱丽安·摩尔', '约翰·特托罗', '迈克尔·塞拉', '西恩·奥斯汀', '布拉德·加内特', '阿兰娜·乌巴赫', '珍妮·特里普里霍恩', '霍兰德·泰勒', '丽塔·威尔逊', '卡西·汤普森', '克里斯·马尔基', '凯伦·皮斯托里斯', '泰森·里特', '珍妮卡·贝尔格雷', '巴巴拉·苏科瓦', '桑德拉·罗斯科', '南希·德马尔斯', '巴尔巴拉·斯科拉罗', '杰西·欧文', '科琳娜·哈尼', '克里斯托弗·艾伯', '托马斯·詹姆斯·凯普纳']",['葛洛利亚·贝尔 Gloria Bell'],"['剧情', '爱情']",['7.1'],['1225'],[' 英语']
79,[' 加拿大'],['阮金'],['2018'],['111'],"['杰西·艾森伯格', '亚历山大·斯卡斯加德', '萨尔玛·海耶克', '迈克尔·曼多', '约翰·海尔登贝格', '阿伊莎·伊萨', '萨拉·古德伯格', '弗兰克·萧宾', '夸西·宋桂', '康拉德·皮拉', '朱利安·拜利', '卡内赫迪奥·霍恩', '泰勒·艾略特·伯克', '布朗温·曼特尔', '伊戈尔·奥瓦迪斯', '詹维姆维·米勒', '艾瑞卡·罗森鲍姆', '朱丽叶特·高斯林', '拉斐尔·格罗斯-哈维', '斯蒂芬妮·科斯塔', '卡尔·格拉戈萨斯', '梅兰莎·布莱克索恩']",['蜂鸟计划 The Hummingbird Project'],['剧情'],['7.1'],['693'],[' 英语']
107,[' 美国'],['玛丽埃尔·海勒'],['2018'],['107'],"['梅丽莎·麦卡西', '理查德·E·格兰特', '多莉·韦尔斯', '本·法尔科内', '格里高利·克洛斯蒂舍夫斯基', '简·库丁', '斯蒂芬·斯皮内拉', '克里斯蒂安·纳瓦罗', '普·班德赫', '埃里克·拉雷·哈维', '布兰登·斯科特·琼斯', '雪伊·德林恩', '罗莎尔·卡农', '安娜·迪佛·史密斯', '马克·埃文·杰克逊']",['你能原谅我吗？ Can You Ever Forgive Me?'],"['剧情', '喜剧', '传记', '犯罪']",['7.1'],['5421'],[' 英语']
21,[' 美国 / 英国'],['亚历克斯·嘉兰'],['2018'],['115'],"['娜塔莉·波特曼', '詹妮弗·杰森·李', '吉娜·罗德里格兹', '泰莎·汤普森', '奥斯卡·伊萨克', '水野索诺娅', '大卫·吉雅西', '图娃·诺沃妮', '本尼迪克特·王', '约翰·施瓦布', '萨米·海曼', '乔希·丹福德', '克里斯汀·麦加里蒂']",['湮灭 Annihilation'],"['剧情', '科幻', '惊悚']",['7.1'],['248807'],[' 英语']
4,[' 中国大陆'],['黄渤'],['2018'],['134'],"['黄渤', '舒淇', '王宝强', '张艺兴', '于和伟', '王迅', '李勤勤', '李又麟', '宁浩', '管虎', '梁静', '徐峥', '陈德森', '张磊']",['一出好戏'],"['剧情', '喜剧']",['7.1'],['634390'],[' 汉语普通话']
