地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 日本'],['加島幹也'],[],['12'],"['藤野凉子', '沟端淳平', '松井玲奈', '佐藤隆太', '新妻圣子', '石濱朗', '榎木孝明', '田畑智子', '塚本高史']",['轮违屋系里 輪違屋糸里 京女たちの幕末'],"['剧情', '历史', '古装']",[''],[],[' 日语']
[' 中国大陆'],['陈咏歌'],['95'],[],"['刘凯', '樊伟鹏', '钱琦', '应媛']",['半步崩拳'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['李俊'],['64'],['08'],"['田原璐', '陈升卫']",['剑侠仙居'],"['动作', '爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['张恒', '任羿鸣']",[],['07'],"['小狸', '初鹏旭', '付煣煊', '李政阳', '杜宁林', '李晓波']",['绝代倾城'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 斯里兰卡'],['Sunil Ariyaratne'],['148'],['04'],"['Pallavi Subhash', 'Arpit Chaudhary', 'Dineth De Silva', 'Sangeetha Thadani', 'Ajith Weerasinghe', 'Udari Perera', 'Heshan Manula', 'Shammu Kasun Madusanka', 'Kamal Deshapriya', 'Thumindu Dodantenne']",['耶输陀罗 බිම්බා දේවී හෙවත් යශෝධරා'],"['爱情', '传记', '历史', '古装']",[''],[],[' 僧伽罗语']
[' 中国大陆'],['梅志刚'],['87'],"['03(中国大陆)"">2018']",[],['山寨之王'],"['剧情', '喜剧', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王崴'],['84'],[],"['李易霖', '王思捷', '许可', '辛伯颖']",['御林九处之百重杀'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王崴'],['87'],[],"['李易霖', '王思捷', '许可', '辛伯颖']",['御林九处之千钧镇'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['赵箭'],['88'],[],"['施骏喆', '辛诗琪', '李圣雄', '穆萨']",['百家拳之董海川'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['何明'],['92'],[],"['崔友斌', '瞿璘', '李岩', '钱晨杰']",['草莽春秋（上）'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 越南'],['武国越'],[],[],[],['山精水精 Sơn Tinh Thủy Tinh'],"['剧情', '奇幻', '古装']",[''],[],[' 越南语']
[' 中国大陆'],['黄松'],['91'],[],"['杨钧承', '田鑫雨', '龍昇']",['江湖英雄联盟之暴走士兵'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['战波'],['90'],[],[],['修仙学院'],"['爱情', '科幻', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['林留进'],['95'],[],"['王子清', '满建武', '李佳蔚', '楼南光']",['进击女儿国'],"['动作', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王栓宝'],[],[],"['于永海', '辛利华', '谭渤霖', '王胜凯']",['推官君无咎'],"['悬疑', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['侯国涛'],[],[],"['闫佩伦', '于艺翎', '王欣慧', '蔡明凯', '蒋曼情', '苗大壮', '彭俊杰']",['半妖降魔'],"['奇幻', '冒险', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['牛军', '李国华']",[],[],"['吕熙', '刘爽']",['洪熙官'],['古装'],[''],[],[' 汉语普通话']
[' 中国大陆'],['秦教授'],[],[],"['彭禺厶', '潘霜霜', '赵芮菡', '宋佳洋']",['丐世英雄'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['李权威'],['60'],['08'],"['李权威', '申鑫', '潘由佳']",['武林奇遇录'],"['剧情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['楚人勤'],[],[],"['付赫安琪', '杨乾龙', '孙海洋', '李沛槿', '周敬峰', '何蕊孜']",['妖梦西游之蝎精女儿国'],"['喜剧', '动作', '悬疑', '奇幻', '冒险', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['郭玉龙', '羊帅']",['90'],[],"['陈浩民', '何其炜', '于心妍', '张德晖']",['开封降魔记'],"['动作', '悬疑', '古装']",[''],[],[]
[' 中国大陆'],['王玉'],[],[],"['于方一', '罗彬', '张雍']",['凌云山庄传奇之夺权'],"['剧情', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['郭文基'],['64'],['09'],"['张雅茵', '萧羽墨', '李佳欢']",['一剑一江湖'],"['喜剧', '爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['刘唐华', '刘弟']",['68'],['02'],"['赖佳新', '韩义婧', '熊恬恬']",['阴阳恋之花样少女'],"['喜剧', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['薛文华'],['90'],[],"['郜思雯', '蔡佩池']",['隐市奇闻录'],"['剧情', '悬疑', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],[],['金尤美'],['御宠娇妃2绝代偃师'],['古装'],[''],[],[' 汉语普通话']
[' 中国大陆'],['北枫'],['73'],['02'],['完颜羽珊'],['武当山之天履奇缘'],"['剧情', '爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['何明'],['91'],[],"['崔友斌', '瞿璘', '李岩', '钱晨杰', '方帅']",['草莽春秋（下）'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['吴承峰'],['68'],['08'],"['丰艺超', '史元庭', '姚小宝', '邵思涵']",['龙睛劫之晴明'],"['奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['刘彬杰'],[],[],"['齐冀', '曲少石', '陈诺', '董立范', '王俊杰', '吴骁栩', '刘闯']",['财神当道'],"['喜剧', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 越南'],['杜德盛'],[],[],"['黄镇成', '雅芳', '陈国英', '陈可如']",['状元阮琼 Trạng Quỳnh'],"['剧情', '喜剧', '古装']",[''],[],[]
[' 中国大陆'],['陆春伟'],[],[],"['梁家仁', '李智雪', '楼学贤', '秦天宇']",['九面怪侠'],"['动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['杨新磊'],['115'],['12'],['王嬿雯 / 倪婷 / 刘雨 / 解正民 / 齐高礼 /  张博升 / 孙叶彤 / 王延军 / 毛小东 / 李海军 / 罗天社 / 刘晓东 / 郭红娟 / 张永安 / 牛波 / 张华 / 曹光新 / 樊亚莉 / 孙会臣 / 颜争趣 / 刘景花 / 常青 /  厍梦娜 / 杨海鱼 /  苏琦 /  裴万全'],['法门寺之侠女神器'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
